X,Y,Z,Activity,,,
0.942,-0.26,-0.056,2,,,
0.946,-0.263,-0.056,2,,,
0.946,-0.263,-0.056,2,,,
0.943,-0.261,-0.055,2,,,
0.948,-0.258,-0.06,2,,,
0.949,-0.258,-0.058,2,,,
0.95,-0.256,-0.057,2,,,
0.945,-0.255,-0.059,2,,,
0.945,-0.255,-0.059,2,,,
0.943,-0.256,-0.059,2,,,
0.944,-0.255,-0.059,2,,,
0.944,-0.255,-0.059,2,,,
0.947,-0.257,-0.059,2,,,
0.948,-0.264,-0.054,2,,,
0.948,-0.264,-0.054,2,,,
0.949,-0.263,-0.054,2,,,
0.948,-0.254,-0.056,2,,,
0.948,-0.254,-0.056,2,,,
0.947,-0.254,-0.056,2,,,
0.944,-0.258,-0.052,2,,,
0.944,-0.258,-0.052,2,,,
0.945,-0.259,-0.053,2,,,
0.945,-0.263,-0.053,2,,,
0.945,-0.263,-0.053,2,,,
0.945,-0.263,-0.053,2,,,
0.945,-0.262,-0.053,2,,,
0.945,-0.262,-0.053,2,,,
0.945,-0.262,-0.053,2,,,
0.942,-0.266,-0.054,2,,,
0.94,-0.264,-0.052,2,,,
0.939,-0.261,-0.053,2,,,
0.942,-0.259,-0.054,2,,,
0.942,-0.259,-0.054,2,,,
0.942,-0.26,-0.051,2,,,
0.942,-0.26,-0.051,2,,,
0.942,-0.262,-0.05,2,,,
0.94,-0.263,-0.051,2,,,
0.94,-0.263,-0.051,2,,,
0.938,-0.265,-0.052,2,,,
0.946,-0.263,-0.051,2,,,
0.946,-0.263,-0.051,2,,,
0.948,-0.263,-0.052,2,,,
0.951,-0.251,-0.053,2,,,
0.948,-0.252,-0.053,2,,,
0.948,-0.252,-0.053,2,,,
0.947,-0.259,-0.051,2,,,
0.947,-0.259,-0.051,2,,,
0.946,-0.258,-0.051,2,,,
0.941,-0.263,-0.05,2,,,
0.941,-0.263,-0.05,2,,,
0.94,-0.266,-0.05,2,,,
0.945,-0.263,-0.051,2,,,
0.945,-0.263,-0.051,2,,,
0.944,-0.261,-0.052,2,,,
0.944,-0.265,-0.053,2,,,
0.943,-0.265,-0.054,2,,,
0.942,-0.263,-0.052,2,,,
0.949,-0.254,-0.057,2,,,
0.949,-0.254,-0.057,2,,,
0.95,-0.255,-0.055,2,,,
0.943,-0.249,-0.055,2,,,
0.943,-0.249,-0.055,2,,,
0.94,-0.25,-0.054,2,,,
0.955,-0.246,-0.059,2,,,
0.955,-0.246,-0.059,2,,,
0.954,-0.247,-0.059,2,,,
0.951,-0.239,-0.054,2,,,
0.951,-0.239,-0.054,2,,,
0.951,-0.239,-0.054,2,,,
0.959,-0.247,-0.059,2,,,
0.959,-0.247,-0.059,2,,,
0.958,-0.246,-0.058,2,,,
0.949,-0.25,-0.059,2,,,
0.949,-0.25,-0.059,2,,,
0.947,-0.252,-0.059,2,,,
0.948,-0.272,-0.065,2,,,
0.949,-0.277,-0.067,2,,,
0.945,-0.272,-0.064,2,,,
0.945,-0.272,-0.064,2,,,
0.943,-0.27,-0.065,2,,,
0.941,-0.269,-0.072,2,,,
0.941,-0.269,-0.072,2,,,
0.94,-0.271,-0.074,2,,,
0.946,-0.269,-0.078,2,,,
0.946,-0.269,-0.078,2,,,
0.944,-0.269,-0.077,2,,,
0.942,-0.275,-0.075,2,,,
0.942,-0.275,-0.075,2,,,
0.947,-0.277,-0.074,2,,,
0.943,-0.27,-0.075,2,,,
0.944,-0.271,-0.076,2,,,
0.944,-0.271,-0.076,2,,,
0.938,-0.266,-0.077,2,,,
0.938,-0.266,-0.077,2,,,
0.939,-0.264,-0.079,2,,,
0.94,-0.258,-0.078,2,,,
0.94,-0.258,-0.078,2,,,
0.942,-0.26,-0.077,2,,,
0.95,-0.256,-0.067,2,,,
0.95,-0.256,-0.067,2,,,
0.949,-0.254,-0.064,2,,,
0.948,-0.251,-0.054,2,,,
0.948,-0.251,-0.054,2,,,
0.949,-0.251,-0.052,2,,,
0.951,-0.246,-0.045,2,,,
0.951,-0.246,-0.045,2,,,
0.95,-0.243,-0.044,2,,,
0.949,-0.246,-0.04,2,,,
0.945,-0.251,-0.03,2,,,
0.95,-0.249,-0.031,2,,,
0.951,-0.248,-0.028,2,,,
0.948,-0.243,-0.018,2,,,
0.943,-0.234,-0.014,2,,,
0.943,-0.234,-0.014,2,,,
0.943,-0.236,-0.013,2,,,
0.963,-0.241,-0.009,2,,,
0.969,-0.238,-0.011,2,,,
0.969,-0.238,-0.011,2,,,
0.971,-0.214,-0.001,2,,,
0.971,-0.214,-0.001,2,,,
0.971,-0.214,-0.001,2,,,
1.001,-0.174,-0.025,2,,,
1.001,-0.174,-0.025,2,,,
1.001,-0.174,-0.025,2,,,
0.959,-0.195,0.024,2,,,
0.959,-0.195,0.024,2,,,
0.948,-0.204,0.03,2,,,
0.964,-0.207,0.05,2,,,
0.961,-0.194,0.046,2,,,
0.955,-0.18,0.044,2,,,
0.935,-0.178,0.047,2,,,
0.936,-0.179,0.049,2,,,
0.941,-0.177,0.047,2,,,
0.96,-0.156,0.02,2,,,
0.96,-0.156,0.02,2,,,
0.966,-0.147,0.018,2,,,
0.976,-0.184,0.028,2,,,
0.976,-0.184,0.028,2,,,
0.977,-0.191,0.029,2,,,
0.932,-0.185,0.045,2,,,
0.92,-0.183,0.041,2,,,
0.911,-0.18,0.034,2,,,
0.906,-0.184,0.01,2,,,
0.906,-0.184,0.01,2,,,
0.909,-0.184,0.005,2,,,
0.942,-0.126,-0.013,2,,,
0.942,-0.126,-0.013,2,,,
0.956,-0.146,-0.014,2,,,
0.979,-0.146,-0.001,2,,,
0.979,-0.146,-0.001,2,,,
0.973,-0.144,0.004,2,,,
0.94,-0.173,-0.011,2,,,
0.94,-0.173,-0.011,2,,,
0.944,-0.189,-0.017,2,,,
0.969,-0.205,-0.06,2,,,
0.969,-0.205,-0.06,2,,,
0.967,-0.198,-0.064,2,,,
0.94,-0.204,-0.076,2,,,
0.94,-0.207,-0.08,2,,,
0.94,-0.208,-0.085,2,,,
0.962,-0.225,-0.092,2,,,
0.962,-0.225,-0.092,2,,,
0.978,-0.232,-0.07,2,,,
0.978,-0.232,-0.07,2,,,
0.976,-0.233,-0.064,2,,,
0.977,-0.243,-0.049,2,,,
0.977,-0.243,-0.049,2,,,
0.976,-0.24,-0.047,2,,,
0.939,-0.222,-0.051,2,,,
0.939,-0.222,-0.051,2,,,
0.933,-0.227,-0.056,2,,,
0.952,-0.24,-0.094,2,,,
0.952,-0.24,-0.094,2,,,
0.952,-0.24,-0.094,2,,,
0.955,-0.142,-0.129,2,,,
0.955,-0.142,-0.129,2,,,
0.951,-0.161,-0.13,2,,,
0.967,-0.28,-0.11,2,,,
0.967,-0.28,-0.11,2,,,
0.987,-0.266,-0.072,2,,,
1.035,-0.221,0.001,2,,,
1.035,-0.221,0.001,2,,,
1.038,-0.235,0.002,2,,,
1.04,-0.316,-0.022,2,,,
1.04,-0.316,-0.022,2,,,
1.03,-0.331,-0.018,2,,,
0.936,-0.422,-0.049,2,,,
0.936,-0.422,-0.049,2,,,
0.92,-0.438,-0.047,2,,,
0.799,-0.525,-0.115,2,,,
0.799,-0.525,-0.115,2,,,
0.799,-0.525,-0.115,2,,,
0.791,-0.525,-0.094,2,,,
0.812,-0.518,-0.095,2,,,
0.812,-0.518,-0.095,2,,,
0.922,-0.424,-0.038,2,,,
0.934,-0.475,0.047,2,,,
0.92,-0.489,0.027,2,,,
0.92,-0.489,0.027,2,,,
0.91,-0.502,-0.004,2,,,
0.91,-0.502,-0.004,2,,,
0.887,-0.513,-0.008,2,,,
0.825,-0.486,-0.02,2,,,
0.825,-0.486,-0.02,2,,,
0.818,-0.502,-0.009,2,,,
0.85,-0.511,0.004,2,,,
0.85,-0.511,0.004,2,,,
0.852,-0.491,0.013,2,,,
0.807,-0.703,0.055,2,,,
0.807,-0.703,0.055,2,,,
0.793,-0.732,0.063,2,,,
0.741,-0.833,0.015,2,,,
0.741,-0.833,0.015,2,,,
0.755,-0.846,0.015,2,,,
0.749,-0.687,-0.043,2,,,
0.749,-0.687,-0.043,2,,,
0.736,-0.677,-0.045,2,,,
0.604,-0.593,0.069,2,,,
0.799,-0.674,0.455,2,,,
0.736,-0.605,0.346,2,,,
0.736,-0.605,0.346,2,,,
0.736,-0.605,0.346,2,,,
0.603,-0.491,0.042,2,,,
0.558,-0.485,0.034,2,,,
0.5,-0.506,0.038,2,,,
0.515,-0.536,0.039,2,,,
0.629,-0.442,0.042,2,,,
0.712,-0.479,0.197,2,,,
0.712,-0.479,0.197,2,,,
0.709,-0.536,0.08,2,,,
0.512,-0.646,-0.098,2,,,
0.512,-0.646,-0.098,2,,,
0.531,-0.606,-0.073,2,,,
0.584,-1.015,0.194,2,,,
0.584,-1.015,0.194,2,,,
0.61,-1.073,0.205,2,,,
0.673,-1.208,0.241,2,,,
0.68,-1.155,0.231,2,,,
0.69,-1.076,0.191,2,,,
0.635,-0.927,0.061,2,,,
0.635,-0.927,0.061,2,,,
0.635,-0.927,0.061,2,,,
0.695,-0.671,0.03,2,,,
0.695,-0.671,0.03,2,,,
0.69,-0.65,0.027,2,,,
0.671,-0.613,0.02,2,,,
0.62,-0.696,0.057,2,,,
0.62,-0.696,0.057,2,,,
0.62,-0.702,0.057,2,,,
0.623,-0.787,0.057,2,,,
0.623,-0.787,0.057,2,,,
0.623,-0.787,0.057,2,,,
0.646,-0.778,0.055,2,,,
0.661,-0.769,0.052,2,,,
0.661,-0.769,0.052,2,,,
0.66,-0.748,0.047,2,,,
0.66,-0.748,0.047,2,,,
0.658,-0.735,0.043,2,,,
0.673,-0.708,0.039,2,,,
0.673,-0.708,0.039,2,,,
0.672,-0.715,0.038,2,,,
0.664,-0.7,0.039,2,,,
0.664,-0.7,0.039,2,,,
0.664,-0.7,0.039,2,,,
0.678,-0.726,0.061,2,,,
0.678,-0.726,0.061,2,,,
0.677,-0.734,0.063,2,,,
0.669,-0.756,0.068,2,,,
0.671,-0.757,0.066,2,,,
0.671,-0.757,0.066,2,,,
0.658,-0.732,0.07,2,,,
0.658,-0.732,0.07,2,,,
0.656,-0.728,0.071,2,,,
0.66,-0.707,0.071,2,,,
0.66,-0.707,0.071,2,,,
0.66,-0.707,0.071,2,,,
0.654,-0.713,0.054,2,,,
0.657,-0.712,0.053,2,,,
0.659,-0.711,0.053,2,,,
0.664,-0.718,0.053,2,,,
0.664,-0.718,0.053,2,,,
0.664,-0.72,0.054,2,,,
0.673,-0.719,0.064,2,,,
0.673,-0.719,0.064,2,,,
0.68,-0.725,0.065,2,,,
0.678,-0.709,0.072,2,,,
0.676,-0.704,0.072,2,,,
0.676,-0.703,0.072,2,,,
0.677,-0.715,0.07,2,,,
0.677,-0.715,0.07,2,,,
0.673,-0.722,0.066,2,,,
0.673,-0.722,0.066,2,,,
0.674,-0.723,0.065,2,,,
0.691,-0.704,0.065,2,,,
0.691,-0.704,0.065,2,,,
0.691,-0.704,0.069,2,,,
0.69,-0.707,0.076,2,,,
0.69,-0.707,0.076,2,,,
0.689,-0.707,0.078,2,,,
0.679,-0.719,0.08,2,,,
0.677,-0.724,0.08,2,,,
0.675,-0.725,0.078,2,,,
0.674,-0.723,0.075,2,,,
0.674,-0.723,0.075,2,,,
0.674,-0.723,0.075,2,,,
0.676,-0.709,0.071,2,,,
0.676,-0.709,0.071,2,,,
0.677,-0.708,0.072,2,,,
0.676,-0.7,0.075,2,,,
0.676,-0.7,0.075,2,,,
0.674,-0.699,0.076,2,,,
0.677,-0.699,0.074,2,,,
0.677,-0.699,0.074,2,,,
0.677,-0.699,0.075,2,,,
0.679,-0.706,0.08,2,,,
0.679,-0.706,0.08,2,,,
0.681,-0.705,0.081,2,,,
0.679,-0.704,0.081,2,,,
0.679,-0.704,0.081,2,,,
0.677,-0.704,0.078,2,,,
0.682,-0.707,0.079,2,,,
0.682,-0.707,0.079,2,,,
0.683,-0.703,0.079,2,,,
0.682,-0.718,0.078,2,,,
0.679,-0.721,0.079,2,,,
0.678,-0.724,0.08,2,,,
0.692,-0.698,0.075,2,,,
0.691,-0.697,0.076,2,,,
0.691,-0.697,0.076,2,,,
0.68,-0.708,0.084,2,,,
0.68,-0.711,0.085,2,,,
0.678,-0.715,0.084,2,,,
0.678,-0.709,0.079,2,,,
0.679,-0.706,0.077,2,,,
0.681,-0.703,0.075,2,,,
0.683,-0.701,0.077,2,,,
0.683,-0.701,0.077,2,,,
0.683,-0.701,0.077,2,,,
0.68,-0.708,0.073,2,,,
0.68,-0.708,0.073,2,,,
0.679,-0.709,0.073,2,,,
0.672,-0.711,0.077,2,,,
0.672,-0.711,0.077,2,,,
0.673,-0.712,0.079,2,,,
0.672,-0.71,0.076,2,,,
0.672,-0.71,0.076,2,,,
0.669,-0.709,0.076,2,,,
0.674,-0.707,0.074,2,,,
0.674,-0.707,0.074,2,,,
0.673,-0.707,0.074,2,,,
0.672,-0.707,0.073,2,,,
0.673,-0.706,0.073,2,,,
0.67,-0.709,0.071,2,,,
0.67,-0.709,0.071,2,,,
0.67,-0.709,0.071,2,,,
0.67,-0.718,0.074,2,,,
0.67,-0.718,0.074,2,,,
0.67,-0.717,0.074,2,,,
0.672,-0.73,0.073,2,,,
0.672,-0.73,0.073,2,,,
0.673,-0.726,0.07,2,,,
0.675,-0.711,0.072,2,,,
0.675,-0.711,0.072,2,,,
0.673,-0.712,0.071,2,,,
0.664,-0.726,0.073,2,,,
0.664,-0.726,0.073,2,,,
0.664,-0.728,0.073,2,,,
0.67,-0.712,0.073,2,,,
0.67,-0.712,0.073,2,,,
0.671,-0.706,0.071,2,,,
0.673,-0.701,0.07,2,,,
0.675,-0.701,0.072,2,,,
0.675,-0.701,0.072,2,,,
0.674,-0.711,0.076,2,,,
0.673,-0.72,0.081,2,,,
0.674,-0.709,0.079,2,,,
0.674,-0.709,0.079,2,,,
0.674,-0.709,0.079,2,,,
0.674,-0.706,0.073,2,,,
0.674,-0.706,0.073,2,,,
0.673,-0.709,0.073,2,,,
0.675,-0.716,0.075,2,,,
0.675,-0.716,0.074,2,,,
0.675,-0.716,0.074,2,,,
0.678,-0.716,0.076,2,,,
0.679,-0.715,0.077,2,,,
0.679,-0.713,0.075,2,,,
0.679,-0.709,0.075,2,,,
0.679,-0.709,0.075,2,,,
0.677,-0.709,0.076,2,,,
0.685,-0.711,0.079,2,,,
0.684,-0.715,0.08,2,,,
0.684,-0.723,0.082,2,,,
0.673,-0.727,0.075,2,,,
0.673,-0.716,0.07,2,,,
0.673,-0.708,0.067,2,,,
0.674,-0.684,0.07,2,,,
0.674,-0.684,0.07,2,,,
0.675,-0.684,0.072,2,,,
0.669,-0.714,0.076,2,,,
0.669,-0.714,0.076,2,,,
0.671,-0.717,0.075,2,,,
0.672,-0.712,0.074,2,,,
0.672,-0.712,0.074,2,,,
0.673,-0.711,0.074,2,,,
0.678,-0.717,0.075,2,,,
0.678,-0.717,0.075,2,,,
0.678,-0.716,0.075,2,,,
0.671,-0.712,0.077,2,,,
0.671,-0.712,0.077,2,,,
0.672,-0.714,0.077,2,,,
0.673,-0.72,0.079,2,,,
0.673,-0.72,0.079,2,,,
0.673,-0.72,0.08,2,,,
0.669,-0.714,0.075,2,,,
0.669,-0.714,0.075,2,,,
0.669,-0.712,0.074,2,,,
0.671,-0.71,0.074,2,,,
0.671,-0.71,0.074,2,,,
0.672,-0.713,0.075,2,,,
0.671,-0.717,0.075,2,,,
0.671,-0.717,0.075,2,,,
0.673,-0.718,0.076,2,,,
0.673,-0.716,0.077,2,,,
0.672,-0.715,0.077,2,,,
0.672,-0.715,0.077,2,,,
0.681,-0.729,0.08,2,,,
0.681,-0.729,0.08,2,,,
0.688,-0.751,0.081,2,,,
0.693,-0.723,0.16,2,,,
0.693,-0.723,0.16,2,,,
0.693,-0.723,0.16,2,,,
0.673,-0.691,0.079,2,,,
0.666,-0.667,0.068,2,,,
0.67,-0.653,0.07,2,,,
0.674,-0.673,0.091,2,,,
0.674,-0.673,0.091,2,,,
0.674,-0.673,0.091,2,,,
0.677,-0.665,0.086,2,,,
0.677,-0.665,0.086,2,,,
0.677,-0.665,0.086,2,,,
0.673,-0.705,0.107,2,,,
0.673,-0.705,0.107,2,,,
0.673,-0.712,0.111,2,,,
0.679,-0.728,0.111,2,,,
0.684,-0.722,0.105,2,,,
0.685,-0.71,0.1,2,,,
0.685,-0.71,0.1,2,,,
0.685,-0.71,0.1,2,,,
0.679,-0.705,0.101,2,,,
0.679,-0.705,0.101,2,,,
0.68,-0.703,0.101,2,,,
0.678,-0.7,0.094,2,,,
0.678,-0.7,0.094,2,,,
0.68,-0.703,0.094,2,,,
0.68,-0.708,0.098,2,,,
0.68,-0.708,0.098,2,,,
0.678,-0.709,0.097,2,,,
0.678,-0.705,0.094,2,,,
0.677,-0.71,0.092,2,,,
0.677,-0.71,0.092,2,,,
0.677,-0.71,0.093,2,,,
0.68,-0.71,0.094,2,,,
0.68,-0.71,0.094,2,,,
0.679,-0.706,0.095,2,,,
0.677,-0.705,0.096,2,,,
0.677,-0.705,0.096,2,,,
0.677,-0.703,0.095,2,,,
0.682,-0.7,0.095,2,,,
0.682,-0.701,0.096,2,,,
0.68,-0.704,0.098,2,,,
0.683,-0.705,0.097,2,,,
0.68,-0.705,0.097,2,,,
0.676,-0.703,0.093,2,,,
0.676,-0.703,0.093,2,,,
0.677,-0.705,0.092,2,,,
0.678,-0.702,0.094,2,,,
0.678,-0.702,0.094,2,,,
0.68,-0.699,0.092,2,,,
0.675,-0.716,0.093,2,,,
0.675,-0.716,0.093,2,,,
0.674,-0.707,0.096,2,,,
0.681,-0.693,0.09,2,,,
0.681,-0.696,0.091,2,,,
0.681,-0.701,0.092,2,,,
0.677,-0.717,0.1,2,,,
0.676,-0.719,0.099,2,,,
0.674,-0.721,0.098,2,,,
0.676,-0.717,0.092,2,,,
0.676,-0.717,0.092,2,,,
0.677,-0.711,0.092,2,,,
0.677,-0.702,0.092,2,,,
0.677,-0.702,0.092,2,,,
0.675,-0.701,0.093,2,,,
0.675,-0.709,0.094,2,,,
0.675,-0.709,0.094,2,,,
0.676,-0.712,0.094,2,,,
0.677,-0.716,0.094,2,,,
0.677,-0.716,0.094,2,,,
0.677,-0.715,0.094,2,,,
0.679,-0.706,0.094,2,,,
0.679,-0.706,0.094,2,,,
0.681,-0.704,0.095,2,,,
0.679,-0.706,0.095,2,,,
0.679,-0.706,0.095,2,,,
0.678,-0.707,0.094,2,,,
0.678,-0.708,0.094,2,,,
0.678,-0.708,0.094,2,,,
0.677,-0.707,0.095,2,,,
0.675,-0.707,0.094,2,,,
0.675,-0.707,0.094,2,,,
0.674,-0.708,0.095,2,,,
0.677,-0.71,0.092,2,,,
0.676,-0.713,0.095,2,,,
0.676,-0.712,0.095,2,,,
0.674,-0.696,0.095,2,,,
0.674,-0.696,0.095,2,,,
0.674,-0.693,0.091,2,,,
0.674,-0.701,0.095,2,,,
0.674,-0.701,0.095,2,,,
0.674,-0.704,0.096,2,,,
0.672,-0.713,0.099,2,,,
0.672,-0.713,0.099,2,,,
0.673,-0.713,0.098,2,,,
0.675,-0.707,0.096,2,,,
0.675,-0.707,0.096,2,,,
0.676,-0.708,0.096,2,,,
0.673,-0.705,0.098,2,,,
0.673,-0.705,0.098,2,,,
0.672,-0.701,0.097,2,,,
0.673,-0.71,0.094,2,,,
0.673,-0.71,0.094,2,,,
0.673,-0.71,0.094,2,,,
0.674,-0.713,0.096,2,,,
0.674,-0.713,0.096,2,,,
0.675,-0.711,0.098,2,,,
0.68,-0.71,0.096,2,,,
0.68,-0.71,0.096,2,,,
0.68,-0.71,0.096,2,,,
0.682,-0.705,0.096,2,,,
0.675,-0.7,0.098,2,,,
0.675,-0.703,0.096,2,,,
0.677,-0.706,0.097,2,,,
0.677,-0.698,0.09,2,,,
0.677,-0.698,0.09,2,,,
0.677,-0.701,0.091,2,,,
0.678,-0.715,0.094,2,,,
0.678,-0.715,0.094,2,,,
0.683,-0.702,0.095,2,,,
0.688,-0.692,0.093,2,,,
0.688,-0.692,0.093,2,,,
0.678,-0.717,0.099,2,,,
0.678,-0.717,0.099,2,,,
0.678,-0.718,0.098,2,,,
0.681,-0.712,0.094,2,,,
0.682,-0.699,0.094,2,,,
0.682,-0.699,0.094,2,,,
0.681,-0.696,0.093,2,,,
0.68,-0.701,0.092,2,,,
0.68,-0.701,0.092,2,,,
0.679,-0.702,0.092,2,,,
0.677,-0.706,0.094,2,,,
0.677,-0.706,0.094,2,,,
0.676,-0.707,0.093,2,,,
0.681,-0.707,0.093,2,,,
0.681,-0.707,0.093,2,,,
0.681,-0.709,0.093,2,,,
0.678,-0.708,0.094,2,,,
0.678,-0.708,0.094,2,,,
0.678,-0.708,0.094,2,,,
0.678,-0.712,0.095,2,,,
0.678,-0.712,0.095,2,,,
0.677,-0.712,0.094,2,,,
0.679,-0.701,0.092,2,,,
0.677,-0.701,0.094,2,,,
0.677,-0.701,0.094,2,,,
0.68,-0.698,0.092,2,,,
0.68,-0.701,0.093,2,,,
0.678,-0.703,0.095,2,,,
0.678,-0.716,0.095,2,,,
0.678,-0.716,0.095,2,,,
0.677,-0.715,0.094,2,,,
0.684,-0.708,0.092,2,,,
0.682,-0.7,0.095,2,,,
0.682,-0.7,0.095,2,,,
0.682,-0.7,0.095,2,,,
0.675,-0.709,0.099,2,,,
0.675,-0.709,0.099,2,,,
0.676,-0.711,0.1,2,,,
0.678,-0.703,0.098,2,,,
0.681,-0.7,0.097,2,,,
0.676,-0.702,0.096,2,,,
0.676,-0.702,0.096,2,,,
0.676,-0.702,0.096,2,,,
0.678,-0.696,0.096,2,,,
0.678,-0.696,0.096,2,,,
0.677,-0.695,0.097,2,,,
0.677,-0.7,0.1,2,,,
0.677,-0.7,0.1,2,,,
0.678,-0.695,0.098,2,,,
0.686,-0.704,0.099,2,,,
0.686,-0.704,0.099,2,,,
0.686,-0.708,0.1,2,,,
0.674,-0.72,0.102,2,,,
0.674,-0.72,0.102,2,,,
0.674,-0.72,0.102,2,,,
0.681,-0.704,0.098,2,,,
0.681,-0.704,0.098,2,,,
0.681,-0.704,0.098,2,,,
0.68,-0.702,0.1,2,,,
0.68,-0.702,0.1,2,,,
0.679,-0.702,0.099,2,,,
0.673,-0.708,0.099,2,,,
0.673,-0.71,0.099,2,,,
0.673,-0.71,0.099,2,,,
0.674,-0.707,0.099,2,,,
0.674,-0.707,0.099,2,,,
0.676,-0.707,0.101,2,,,
0.674,-0.713,0.1,2,,,
0.674,-0.713,0.1,2,,,
0.673,-0.712,0.098,2,,,
0.676,-0.708,0.096,2,,,
0.675,-0.708,0.096,2,,,
0.674,-0.709,0.095,2,,,
0.673,-0.709,0.099,2,,,
0.673,-0.705,0.098,2,,,
0.673,-0.702,0.099,2,,,
0.679,-0.715,0.1,2,,,
0.678,-0.714,0.097,2,,,
0.678,-0.714,0.097,2,,,
0.675,-0.702,0.095,2,,,
0.675,-0.702,0.095,2,,,
0.674,-0.704,0.095,2,,,
0.672,-0.712,0.098,2,,,
0.672,-0.712,0.098,2,,,
0.67,-0.711,0.096,2,,,
0.677,-0.707,0.091,2,,,
0.678,-0.708,0.091,2,,,
0.677,-0.705,0.092,2,,,
0.676,-0.706,0.093,2,,,
0.676,-0.706,0.093,2,,,
0.676,-0.706,0.093,2,,,
0.672,-0.713,0.094,2,,,
0.672,-0.713,0.094,2,,,
0.672,-0.716,0.095,2,,,
0.671,-0.713,0.097,2,,,
0.671,-0.713,0.097,2,,,
0.671,-0.711,0.098,2,,,
0.673,-0.704,0.095,2,,,
0.673,-0.704,0.095,2,,,
0.673,-0.704,0.095,2,,,
0.67,-0.71,0.095,2,,,
0.669,-0.71,0.093,2,,,
0.669,-0.71,0.093,2,,,
0.667,-0.708,0.096,2,,,
0.667,-0.707,0.096,2,,,
0.683,-0.765,0.085,2,,,
0.683,-0.765,0.085,2,,,
0.683,-0.797,0.096,2,,,
0.706,-0.706,0.229,2,,,
0.706,-0.706,0.229,2,,,
0.71,-0.688,0.207,2,,,
0.675,-0.598,0.142,2,,,
0.695,-0.582,0.148,2,,,
0.702,-0.559,0.148,2,,,
0.706,-0.632,0.131,2,,,
0.706,-0.632,0.131,2,,,
0.706,-0.632,0.131,2,,,
0.708,-0.685,0.127,2,,,
0.708,-0.685,0.127,2,,,
0.7,-0.69,0.135,2,,,
0.698,-0.654,0.127,2,,,
0.698,-0.654,0.127,2,,,
0.698,-0.654,0.127,2,,,
0.729,-0.595,0.109,2,,,
0.736,-0.587,0.12,2,,,
0.736,-0.587,0.12,2,,,
0.741,-0.559,0.117,2,,,
0.771,-0.503,0.067,2,,,
0.771,-0.503,0.067,2,,,
0.771,-0.503,0.067,2,,,
0.793,-0.512,0.053,2,,,
0.793,-0.512,0.053,2,,,
0.799,-0.529,0.055,2,,,
0.794,-0.555,0.117,2,,,
0.788,-0.564,0.131,2,,,
0.783,-0.572,0.12,2,,,
0.863,-0.552,0.053,2,,,
0.863,-0.552,0.053,2,,,
0.863,-0.552,0.053,2,,,
0.886,-0.544,0.035,2,,,
0.886,-0.544,0.035,2,,,
0.892,-0.53,0.048,2,,,
0.915,-0.443,0.003,2,,,
0.915,-0.443,0.003,2,,,
0.919,-0.458,-0.013,2,,,
0.898,-0.506,-0.022,2,,,
0.898,-0.506,-0.022,2,,,
0.897,-0.512,-0.027,2,,,
0.867,-0.501,-0.088,2,,,
0.867,-0.501,-0.088,2,,,
0.858,-0.502,-0.103,2,,,
0.831,-0.491,-0.13,2,,,
0.831,-0.491,-0.13,2,,,
0.829,-0.487,-0.124,2,,,
0.873,-0.454,-0.074,2,,,
0.873,-0.454,-0.074,2,,,
0.895,-0.438,-0.058,2,,,
1.017,-0.255,0.034,2,,,
1.017,-0.255,0.034,2,,,
1.038,-0.216,0.051,2,,,
1.153,-0.052,0.146,2,,,
1.155,-0.04,0.158,2,,,
1.019,-0.119,0.042,2,,,
0.995,-0.146,0.019,2,,,
0.995,-0.146,0.019,2,,,
0.862,-0.279,-0.119,2,,,
0.862,-0.279,-0.119,2,,,
0.851,-0.292,-0.146,2,,,
0.847,-0.388,-0.212,2,,,
0.847,-0.388,-0.212,2,,,
0.847,-0.388,-0.212,2,,,
0.809,-0.469,-0.18,2,,,
0.844,-0.423,-0.138,2,,,
0.844,-0.423,-0.138,2,,,
0.86,-0.409,-0.135,2,,,
0.972,-0.305,-0.099,2,,,
0.972,-0.305,-0.099,2,,,
0.986,-0.291,-0.093,2,,,
1.04,-0.257,-0.052,2,,,
1.04,-0.257,-0.052,2,,,
1.04,-0.257,-0.052,2,,,
1.028,-0.235,-0.058,2,,,
1.021,-0.238,-0.054,2,,,
0.979,-0.224,-0.069,2,,,
0.979,-0.224,-0.069,2,,,
0.97,-0.221,-0.077,2,,,
0.936,-0.25,-0.103,2,,,
0.927,-0.265,-0.107,2,,,
0.918,-0.28,-0.114,2,,,
0.892,-0.347,-0.138,2,,,
0.892,-0.347,-0.138,2,,,
0.89,-0.359,-0.142,2,,,
0.892,-0.375,-0.145,2,,,
0.892,-0.375,-0.145,2,,,
0.894,-0.371,-0.144,2,,,
0.911,-0.339,-0.135,2,,,
0.911,-0.339,-0.135,2,,,
0.917,-0.331,-0.13,2,,,
0.93,-0.297,-0.103,2,,,
0.932,-0.295,-0.1,2,,,
0.935,-0.291,-0.095,2,,,
0.947,-0.291,-0.083,2,,,
0.948,-0.293,-0.081,2,,,
0.948,-0.297,-0.08,2,,,
0.95,-0.309,-0.081,2,,,
0.95,-0.309,-0.081,2,,,
0.95,-0.31,-0.081,2,,,
0.955,-0.307,-0.084,2,,,
0.947,-0.291,-0.101,2,,,
0.943,-0.29,-0.101,2,,,
0.94,-0.292,-0.103,2,,,
0.932,-0.317,-0.109,2,,,
